date,state,positiveIncrease,totalTestResultsIncrease,dailyPositiveRate,population,percentOver18,percentUrban,statewideMaskMandate
2020-06-28,MI,267,15858,0.016836927733636018,9986857,78.5,74.6,0
2020-06-29,MI,277,12696,0.021817895400126026,9986857,78.5,74.6,0
2020-06-30,MI,505,15682,0.03220252518811376,9986857,78.5,74.6,0
2020-07-01,MI,361,16802,0.021485537436019518,9986857,78.5,74.6,0
2020-07-02,MI,589,23278,0.025302861070538703,9986857,78.5,74.6,0
2020-07-03,MI,497,23128,0.02148910411622276,9986857,78.5,74.6,0
2020-07-04,MI,406,21889,0.018548129197313717,9986857,78.5,74.6,0
2020-07-05,MI,360,16665,0.0216021602160216,9986857,78.5,74.6,0
2020-07-06,MI,328,12544,0.026147959183673467,9986857,78.5,74.6,0
2020-07-07,MI,631,17148,0.03679729414508981,9986857,78.5,74.6,0
2020-07-08,MI,651,23492,0.02771156138259833,9986857,78.5,74.6,0
2020-07-09,MI,512,23550,0.021740976645435246,9986857,78.5,74.6,0
2020-07-10,MI,622,23252,0.02675038706347841,9986857,78.5,74.6,0
2020-07-11,MI,685,27317,0.02507596002489292,9986857,78.5,74.6,0
2020-07-12,MI,406,22033,0.018426905096900103,9986857,78.5,74.6,0
2020-07-13,MI,422,17272,0.02443260768874479,9986857,78.5,74.6,0
2020-07-14,MI,666,20359,0.03271280514760057,9986857,78.5,74.6,0
2020-07-15,MI,1049,34133,0.03073272199923828,9986857,78.5,74.6,0
2020-07-16,MI,926,27235,0.03400036717459152,9986857,78.5,74.6,0
2020-07-17,MI,754,30352,0.02484185556141276,9986857,78.5,74.6,0
2020-07-18,MI,745,30572,0.024368703388721703,9986857,78.5,74.6,0
2020-07-19,MI,530,28381,0.018674465311299814,9986857,78.5,74.6,0
2020-07-20,MI,527,22330,0.023600537393640843,9986857,78.5,74.6,0
2020-07-21,MI,664,22586,0.02939874258390153,9986857,78.5,74.6,0
2020-07-22,MI,671,30238,0.02219062107282228,9986857,78.5,74.6,0
2020-07-23,MI,701,27111,0.025856663346980932,9986857,78.5,74.6,0
2020-07-24,MI,641,27922,0.022956808251557912,9986857,78.5,74.6,0
2020-07-26,MI,1589,56098,0.028325430496630895,9986857,78.5,74.6,0
2020-07-27,MI,512,29745,0.01721297697091948,9986857,78.5,74.6,0
2020-07-28,MI,785,27393,0.02865695615668237,9986857,78.5,74.6,0
2020-07-29,MI,1016,65351,0.015546816422089944,9986857,78.5,74.6,0
2020-07-30,MI,807,19945,0.040461268488342944,9986857,78.5,74.6,0
2020-07-31,MI,793,31269,0.02536058076689373,9986857,78.5,74.6,0
2020-08-01,MI,758,32383,0.02340734335916993,9986857,78.5,74.6,0
2020-08-02,MI,429,25011,0.017152452920714885,9986857,78.5,74.6,0
2020-08-03,MI,613,24982,0.02453766712032664,9986857,78.5,74.6,0
2020-08-04,MI,801,27592,0.029030153667729774,9986857,78.5,74.6,0
2020-08-05,MI,718,26057,0.02755497563034885,9986857,78.5,74.6,0
2020-08-06,MI,763,26106,0.029226997625067037,9986857,78.5,74.6,0
2020-08-07,MI,814,30017,0.027117966485658132,9986857,78.5,74.6,0
2020-08-08,MI,721,38526,0.018714634272958518,9986857,78.5,74.6,0
2020-08-09,MI,535,26211,0.02041127770783259,9986857,78.5,74.6,0
2020-08-10,MI,580,21257,0.027285129604365625,9986857,78.5,74.6,0
2020-08-11,MI,907,23965,0.03784686000417275,9986857,78.5,74.6,0
2020-08-12,MI,476,35287,0.013489387026383654,9986857,78.5,74.6,0
2020-08-13,MI,1167,40545,0.028782833888272286,9986857,78.5,74.6,0
2020-08-14,MI,868,38765,0.02239133238746292,9986857,78.5,74.6,0
2020-08-15,MI,1058,30628,0.03454355491706935,9986857,78.5,74.6,0
2020-08-16,MI,477,29271,0.016295992620682587,9986857,78.5,74.6,0
2020-08-17,MI,490,19157,0.025578117659341232,9986857,78.5,74.6,0
2020-08-18,MI,654,22318,0.02930370104848105,9986857,78.5,74.6,0
2020-08-19,MI,688,32663,0.02106358877016808,9986857,78.5,74.6,0
2020-08-20,MI,527,30514,0.01727076096218129,9986857,78.5,74.6,0
2020-08-22,MI,1426,33337,0.04277529471758107,9986857,78.5,74.6,0
2020-08-23,MI,764,74433,0.010264264506334556,9986857,78.5,74.6,0
2020-08-24,MI,878,21422,0.0409859023433853,9986857,78.5,74.6,0
2020-08-25,MI,951,24281,0.039166426423952884,9986857,78.5,74.6,0
2020-08-26,MI,843,41177,0.020472593923792408,9986857,78.5,74.6,0
2020-08-27,MI,863,30479,0.028314577249909774,9986857,78.5,74.6,0
2020-08-28,MI,793,33043,0.023999031564930544,9986857,78.5,74.6,0
2020-08-30,MI,1390,60920,0.022816808929743925,9986857,78.5,74.6,0
2020-08-31,MI,499,19637,0.0254112135254876,9986857,78.5,74.6,0
2020-09-01,MI,795,24976,0.031830557335041636,9986857,78.5,74.6,0
2020-09-02,MI,648,27409,0.023641869458936846,9986857,78.5,74.6,0
2020-09-03,MI,774,32635,0.023716868392829785,9986857,78.5,74.6,0
2020-09-04,MI,1053,28530,0.03690851735015773,9986857,78.5,74.6,0
2020-09-05,MI,896,41021,0.0218424709295239,9986857,78.5,74.6,0
2020-09-07,MI,1212,43676,0.027749793937173733,9986857,78.5,74.6,0
2020-09-08,MI,499,17406,0.028668275307365283,9986857,78.5,74.6,0
2020-09-09,MI,961,23193,0.041434915707325486,9986857,78.5,74.6,0
2020-09-10,MI,983,33171,0.02963431913418348,9986857,78.5,74.6,0
2020-09-11,MI,1405,36338,0.038664758654851666,9986857,78.5,74.6,0
2020-09-12,MI,807,37824,0.02133565989847716,9986857,78.5,74.6,0
2020-09-14,MI,1229,51477,0.023874740175223886,9986857,78.5,74.6,0
2020-09-15,MI,682,25534,0.02670948539202632,9986857,78.5,74.6,0
2020-09-16,MI,773,30840,0.02506485084306096,9986857,78.5,74.6,0
2020-09-17,MI,980,33270,0.029455966336038468,9986857,78.5,74.6,0
2020-09-18,MI,778,33299,0.023364064986936543,9986857,78.5,74.6,0
2020-09-19,MI,587,33439,0.01755435270193487,9986857,78.5,74.6,0
2020-09-21,MI,1575,52198,0.030173569868577336,9986857,78.5,74.6,0
2020-09-22,MI,695,20211,0.03438721488298451,9986857,78.5,74.6,0
2020-09-23,MI,902,34229,0.0263519238072979,9986857,78.5,74.6,0
2020-09-24,MI,1078,37717,0.028581276347535593,9986857,78.5,74.6,0
2020-09-25,MI,1040,39488,0.02633711507293355,9986857,78.5,74.6,0
2020-09-26,MI,996,40745,0.02444471714320776,9986857,78.5,74.6,0
2020-09-28,MI,1329,50933,0.026093102703551724,9986857,78.5,74.6,0
2020-09-29,MI,1118,24094,0.046401593757782016,9986857,78.5,74.6,0
2020-09-30,MI,1194,29778,0.040096715696151516,9986857,78.5,74.6,0
2020-10-01,MI,998,35719,0.027940311878832003,9986857,78.5,74.6,0
2020-10-02,MI,984,40167,0.024497722010605717,9986857,78.5,74.6,0
2020-10-03,MI,1275,40526,0.03146128411390218,9986857,78.5,74.6,0
2020-10-05,MI,1455,54553,0.02667131046871849,9986857,78.5,74.6,0
2020-10-06,MI,1152,26135,0.04407882150373063,9986857,78.5,74.6,0
2020-10-07,MI,1214,34673,0.03501283419375306,9986857,78.5,74.6,0
2020-10-08,MI,1401,42205,0.033195119061722546,9986857,78.5,74.6,0
2020-10-09,MI,1323,43176,0.0306420233463035,9986857,78.5,74.6,0
2020-10-10,MI,1648,45293,0.03638531340383724,9986857,78.5,74.6,0
2020-10-12,MI,1932,50788,0.0380404820036229,9986857,78.5,74.6,0
2020-10-13,MI,1466,38462,0.03811554261348864,9986857,78.5,74.6,0
2020-10-14,MI,1593,29853,0.053361471208923726,9986857,78.5,74.6,0
2020-10-15,MI,2458,42577,0.05773069967353265,9986857,78.5,74.6,0
2020-10-16,MI,2206,53421,0.0412946219651448,9986857,78.5,74.6,0
2020-10-17,MI,0,45347,0.0,9986857,78.5,74.6,0
2020-10-19,MI,5004,64867,0.0771424607273344,9986857,78.5,74.6,0
2020-10-20,MI,1871,50167,0.0372954332529352,9986857,78.5,74.6,0
2020-10-21,MI,1878,35040,0.053595890410958906,9986857,78.5,74.6,0
2020-10-22,MI,2204,48032,0.04588607594936709,9986857,78.5,74.6,0
2020-10-23,MI,2046,57023,0.03588025884292303,9986857,78.5,74.6,0
2020-10-24,MI,3490,54105,0.06450420478698826,9986857,78.5,74.6,0
2020-10-26,MI,4057,72397,0.05603823362846527,9986857,78.5,74.6,0
2020-10-27,MI,2675,41082,0.0651136750888467,9986857,78.5,74.6,0
2020-10-28,MI,3590,54532,0.065832905450011,9986857,78.5,74.6,0
2020-10-29,MI,4109,52715,0.07794745328654082,9986857,78.5,74.6,1
2020-10-30,MI,3345,61366,0.054509011504742036,9986857,78.5,74.6,1
2020-10-31,MI,4018,49509,0.0811569613605607,9986857,78.5,74.6,1
2020-06-01,MN,575,4181,0.13752690743841187,5639632,76.9,73.3,0
2020-06-02,MN,479,7671,0.06244296701864164,5639632,76.9,73.3,0
2020-06-03,MN,513,15901,0.0322621218791271,5639632,76.9,73.3,0
2020-06-04,MN,401,10940,0.036654478976234,5639632,76.9,73.3,0
2020-06-05,MN,398,11037,0.036060523693032524,5639632,76.9,73.3,0
2020-06-06,MN,165,10412,0.015847099500576257,5639632,76.9,73.3,0
2020-06-07,MN,135,9544,0.01414501257334451,5639632,76.9,73.3,0
2020-06-08,MN,448,7771,0.05765023806459915,5639632,76.9,73.3,0
2020-06-09,MN,430,8881,0.04841797094921743,5639632,76.9,73.3,0
2020-06-10,MN,333,12040,0.0276578073089701,5639632,76.9,73.3,0
2020-06-11,MN,219,13401,0.016342064025072756,5639632,76.9,73.3,0
2020-06-12,MN,45,12818,0.003510688094866595,5639632,76.9,73.3,0
2020-06-13,MN,2,9658,0.00020708221163802032,5639632,76.9,73.3,0
2020-06-15,MN,222,5212,0.04259401381427475,5639632,76.9,73.3,0
2020-06-16,MN,189,6223,0.03037120359955005,5639632,76.9,73.3,0
2020-06-17,MN,414,19442,0.02129410554469705,5639632,76.9,73.3,0
2020-06-18,MN,379,12292,0.030833062154246662,5639632,76.9,73.3,0
2020-06-19,MN,356,14273,0.02494219855671548,5639632,76.9,73.3,0
2020-06-20,MN,436,16891,0.025812562903321297,5639632,76.9,73.3,0
2020-06-21,MN,453,12320,0.03676948051948052,5639632,76.9,73.3,0
2020-06-22,MN,307,8774,0.034989742420788686,5639632,76.9,73.3,0
2020-06-23,MN,242,6908,0.03503184713375796,5639632,76.9,73.3,0
2020-06-24,MN,294,9598,0.030631381537820374,5639632,76.9,73.3,0
2020-06-25,MN,360,13053,0.027579866697310964,5639632,76.9,73.3,0
2020-06-26,MN,493,14582,0.033808805376491564,5639632,76.9,73.3,0
2020-06-27,MN,417,11629,0.035858629288846845,5639632,76.9,73.3,0
2020-06-28,MN,516,16510,0.031253785584494244,5639632,76.9,73.3,0
2020-06-29,MN,312,7538,0.04139028920137968,5639632,76.9,73.3,0
2020-06-30,MN,442,12361,0.03575762478763854,5639632,76.9,73.3,0
2020-07-01,MN,413,11791,0.03502671529132389,5639632,76.9,73.3,0
2020-07-02,MN,494,13320,0.037087087087087085,5639632,76.9,73.3,0
2020-07-03,MN,414,14745,0.028077314343845368,5639632,76.9,73.3,0
2020-07-05,MN,512,28843,0.017751274139305898,5639632,76.9,73.3,0
2020-07-06,MN,433,5678,0.07625924621345544,5639632,76.9,73.3,0
2020-07-07,MN,564,5554,0.1015484335613972,5639632,76.9,73.3,0
2020-07-08,MN,456,7723,0.05904441279295612,5639632,76.9,73.3,0
2020-07-09,MN,574,12470,0.04603047313552526,5639632,76.9,73.3,0
2020-07-10,MN,604,20385,0.02962962962962963,5639632,76.9,73.3,0
2020-07-11,MN,804,16270,0.0494161032575292,5639632,76.9,73.3,0
2020-07-12,MN,710,12957,0.0547966350235394,5639632,76.9,73.3,0
2020-07-13,MN,491,13937,0.035229963406758984,5639632,76.9,73.3,0
2020-07-14,MN,398,8625,0.04614492753623188,5639632,76.9,73.3,0
2020-07-15,MN,572,12883,0.04439959636730576,5639632,76.9,73.3,0
2020-07-16,MN,605,14715,0.041114509004417266,5639632,76.9,73.3,0
2020-07-17,MN,666,14299,0.04657668368417372,5639632,76.9,73.3,0
2020-07-18,MN,457,16451,0.027779466293842318,5639632,76.9,73.3,0
2020-07-19,MN,734,17226,0.04261000812724952,5639632,76.9,73.3,0
2020-07-20,MN,903,14222,0.06349317958093095,5639632,76.9,73.3,0
2020-07-21,MN,350,9449,0.0370409567149963,5639632,76.9,73.3,0
2020-07-22,MN,504,11692,0.04310639753677729,5639632,76.9,73.3,0
2020-07-23,MN,760,16764,0.045335242185635886,5639632,76.9,73.3,0
2020-07-24,MN,767,17561,0.04367632822732191,5639632,76.9,73.3,0
2020-07-25,MN,803,17820,0.04506172839506173,5639632,76.9,73.3,1
2020-07-26,MN,862,16678,0.05168485429907664,5639632,76.9,73.3,1
2020-07-27,MN,650,13352,0.04868184541641701,5639632,76.9,73.3,1
2020-07-28,MN,478,9262,0.051608723817749946,5639632,76.9,73.3,1
2020-07-29,MN,666,13103,0.05082805464397466,5639632,76.9,73.3,1
2020-07-30,MN,745,14791,0.05036846731120277,5639632,76.9,73.3,1
2020-07-31,MN,771,17034,0.045262416343783016,5639632,76.9,73.3,1
2020-08-01,MN,725,15401,0.047074865268489065,5639632,76.9,73.3,1
2020-08-02,MN,759,14645,0.05182656196654148,5639632,76.9,73.3,1
2020-08-03,MN,613,15963,0.03840130301321807,5639632,76.9,73.3,1
2020-08-04,MN,602,7770,0.07747747747747748,5639632,76.9,73.3,1
2020-08-05,MN,617,11608,0.053152997932460366,5639632,76.9,73.3,1
2020-08-06,MN,861,14791,0.05821107430194038,5639632,76.9,73.3,1
2020-08-07,MN,545,16205,0.03363159518667078,5639632,76.9,73.3,1
2020-08-08,MN,916,17296,0.05296022201665125,5639632,76.9,73.3,1
2020-08-09,MN,797,20544,0.038794781931464184,5639632,76.9,73.3,1
2020-08-10,MN,618,12979,0.0476153786886509,5639632,76.9,73.3,1
2020-08-11,MN,323,5817,0.05552690390235517,5639632,76.9,73.3,1
2020-08-12,MN,464,10353,0.04481792717086835,5639632,76.9,73.3,1
2020-08-13,MN,690,15271,0.045183681487787314,5639632,76.9,73.3,1
2020-08-14,MN,730,16257,0.04490373377621947,5639632,76.9,73.3,1
2020-08-15,MN,690,17102,0.040346158344053334,5639632,76.9,73.3,1
2020-08-16,MN,739,17290,0.04274146905725853,5639632,76.9,73.3,1
2020-08-17,MN,564,12353,0.045656925443212176,5639632,76.9,73.3,1
2020-08-18,MN,345,6836,0.05046811000585138,5639632,76.9,73.3,1
2020-08-19,MN,557,34867,0.015974990678865403,5639632,76.9,73.3,1
2020-08-20,MN,690,13956,0.049441100601891656,5639632,76.9,73.3,1
2020-08-21,MN,825,18630,0.044283413848631235,5639632,76.9,73.3,1
2020-08-22,MN,734,16745,0.04383398029262466,5639632,76.9,73.3,1
2020-08-23,MN,717,16941,0.04232335753497432,5639632,76.9,73.3,1
2020-08-24,MN,714,11977,0.05961426066627702,5639632,76.9,73.3,1
2020-08-25,MN,409,8473,0.048270978401982766,5639632,76.9,73.3,1
2020-08-26,MN,529,11021,0.047999274113056885,5639632,76.9,73.3,1
2020-08-27,MN,1154,21340,0.05407685098406748,5639632,76.9,73.3,1
2020-08-28,MN,850,15997,0.053134962805526036,5639632,76.9,73.3,1
2020-08-29,MN,1017,17037,0.05969360802958267,5639632,76.9,73.3,1
2020-08-30,MN,932,18051,0.05163148856019057,5639632,76.9,73.3,1
2020-08-31,MN,675,11294,0.05976624756507881,5639632,76.9,73.3,1
2020-09-01,MN,491,9193,0.053410203415642336,5639632,76.9,73.3,1
2020-09-02,MN,730,26636,0.027406517495119388,5639632,76.9,73.3,1
2020-09-03,MN,1038,14552,0.07133040131940628,5639632,76.9,73.3,1
2020-09-04,MN,843,18724,0.045022431104464855,5639632,76.9,73.3,1
2020-09-05,MN,914,18635,0.04904749127984975,5639632,76.9,73.3,1
2020-09-06,MN,707,17173,0.04116927735398592,5639632,76.9,73.3,1
2020-09-07,MN,638,14979,0.04259296348220842,5639632,76.9,73.3,1
2020-09-08,MN,383,7120,0.05379213483146068,5639632,76.9,73.3,1
2020-09-09,MN,260,4436,0.058611361587015326,5639632,76.9,73.3,1
2020-09-10,MN,381,25787,0.014774886570752703,5639632,76.9,73.3,1
2020-09-11,MN,467,18367,0.02542603582512114,5639632,76.9,73.3,1
2020-09-12,MN,872,19192,0.04543559816590246,5639632,76.9,73.3,1
2020-09-13,MN,723,22994,0.03144298512655475,5639632,76.9,73.3,1
2020-09-14,MN,638,17265,0.03695337387778743,5639632,76.9,73.3,1
2020-09-15,MN,402,8513,0.04722189592388112,5639632,76.9,73.3,1
2020-09-16,MN,462,10319,0.044771780211260784,5639632,76.9,73.3,1
2020-09-17,MN,909,20124,0.04516994633273703,5639632,76.9,73.3,1
2020-09-18,MN,1085,27945,0.038826265879405984,5639632,76.9,73.3,1
2020-09-19,MN,914,24094,0.03793475554079854,5639632,76.9,73.3,1
2020-09-20,MN,1296,22618,0.05729949597665576,5639632,76.9,73.3,1
2020-09-21,MN,925,16916,0.054681957909671314,5639632,76.9,73.3,1
2020-09-22,MN,480,8386,0.057238254233245876,5639632,76.9,73.3,1
2020-09-23,MN,678,10173,0.06664700678265999,5639632,76.9,73.3,1
2020-09-24,MN,912,21435,0.042547235829251226,5639632,76.9,73.3,1
2020-09-25,MN,1177,28718,0.040984748241521006,5639632,76.9,73.3,1
2020-09-26,MN,1470,30695,0.04789053591790194,5639632,76.9,73.3,1
2020-09-27,MN,1075,26385,0.04074284631419367,5639632,76.9,73.3,1
2020-09-28,MN,904,22015,0.041062911651146936,5639632,76.9,73.3,1
2020-09-29,MN,809,14235,0.056831752722163675,5639632,76.9,73.3,1
2020-09-30,MN,687,12817,0.05360068658812515,5639632,76.9,73.3,1
2020-10-01,MN,1066,25721,0.041444733875043736,5639632,76.9,73.3,1
2020-10-02,MN,1166,31075,0.03752212389380531,5639632,76.9,73.3,1
2020-10-03,MN,1421,29075,0.04887360275150473,5639632,76.9,73.3,1
2020-10-04,MN,1039,30373,0.03420801369637507,5639632,76.9,73.3,1
2020-10-05,MN,973,23375,0.04162566844919786,5639632,76.9,73.3,1
2020-10-06,MN,941,13184,0.0713743932038835,5639632,76.9,73.3,1
2020-10-07,MN,911,12912,0.0705545229244114,5639632,76.9,73.3,1
2020-10-08,MN,1271,28312,0.04489262503532071,5639632,76.9,73.3,1
2020-10-09,MN,1390,31971,0.04347690094147821,5639632,76.9,73.3,1
2020-10-10,MN,1516,32497,0.04665046004246546,5639632,76.9,73.3,1
2020-10-11,MN,1440,30148,0.047764362478439695,5639632,76.9,73.3,1
2020-10-12,MN,1171,18312,0.06394713848842289,5639632,76.9,73.3,1
2020-10-13,MN,1135,18002,0.06304855016109323,5639632,76.9,73.3,1
2020-10-14,MN,1369,12220,0.11202945990180033,5639632,76.9,73.3,1
2020-10-15,MN,1163,19504,0.059628794093519275,5639632,76.9,73.3,1
2020-10-16,MN,2290,43703,0.05239914879985357,5639632,76.9,73.3,1
2020-10-17,MN,1694,27720,0.06111111111111111,5639632,76.9,73.3,1
2020-10-18,MN,1722,30947,0.05564351956570912,5639632,76.9,73.3,1
2020-10-19,MN,1627,22177,0.07336429634305812,5639632,76.9,73.3,1
2020-10-20,MN,1092,11604,0.09410548086866598,5639632,76.9,73.3,1
2020-10-21,MN,1060,16377,0.06472491909385113,5639632,76.9,73.3,1
2020-10-22,MN,1561,25115,0.062154091180569374,5639632,76.9,73.3,1
2020-10-23,MN,1711,26434,0.06472724521449648,5639632,76.9,73.3,1
2020-10-24,MN,2259,34465,0.0655447555491078,5639632,76.9,73.3,1
2020-10-25,MN,1680,34933,0.048092061947155984,5639632,76.9,73.3,1
2020-10-26,MN,1570,23691,0.0662698915199865,5639632,76.9,73.3,1
2020-10-27,MN,2164,14099,0.15348606284133626,5639632,76.9,73.3,1
2020-10-28,MN,1908,14964,0.12750601443464316,5639632,76.9,73.3,1
2020-10-29,MN,2867,29792,0.09623388829215897,5639632,76.9,73.3,1
2020-10-30,MN,3154,31826,0.09910136366492804,5639632,76.9,73.3,1
2020-10-31,MN,3007,34438,0.08731633660491317,5639632,76.9,73.3,1
2020-11-01,MN,2200,27094,0.08119878939986712,5639632,76.9,73.3,1
2020-06-05,MO,196,71340,0.0027474067844126715,6137428,77.7,70.4,0
2020-06-06,MO,189,15242,0.012399947513449678,6137428,77.7,70.4,0
2020-06-23,MO,0,112378,0.0,6137428,77.7,70.4,0
2020-06-26,MO,493,97190,0.0050725383269883744,6137428,77.7,70.4,0
2020-07-06,MO,420,104621,0.0040144903986771285,6137428,77.7,70.4,0
2020-07-07,MO,773,10560,0.07320075757575757,6137428,77.7,70.4,0
2020-07-08,MO,575,7957,0.07226341586024884,6137428,77.7,70.4,0
2020-07-09,MO,795,15973,0.049771489388342825,6137428,77.7,70.4,0
2020-07-10,MO,0,13212,0.0,6137428,77.7,70.4,0
2020-07-11,MO,1134,13889,0.08164734682122543,6137428,77.7,70.4,0
2020-07-12,MO,310,14620,0.021203830369357045,6137428,77.7,70.4,0
2020-07-13,MO,447,15997,0.027942739263611932,6137428,77.7,70.4,0
2020-07-14,MO,936,12183,0.07682836739719281,6137428,77.7,70.4,0
2020-07-15,MO,888,13654,0.06503588691958401,6137428,77.7,70.4,0
2020-07-16,MO,708,17930,0.03948689347462354,6137428,77.7,70.4,0
2020-07-17,MO,866,12228,0.0708210664049722,6137428,77.7,70.4,0
2020-07-18,MO,960,19253,0.04986235911286552,6137428,77.7,70.4,0
2020-07-19,MO,846,12752,0.06634253450439148,6137428,77.7,70.4,0
2020-07-20,MO,530,19094,0.027757410704933486,6137428,77.7,70.4,0
2020-07-21,MO,1138,11003,0.10342633827138054,6137428,77.7,70.4,0
2020-07-22,MO,1301,9911,0.13126828776107355,6137428,77.7,70.4,0
2020-07-23,MO,1637,20565,0.07960126428397764,6137428,77.7,70.4,0
2020-07-24,MO,1652,15154,0.1090141216840438,6137428,77.7,70.4,0
2020-07-25,MO,1357,11196,0.12120400142908185,6137428,77.7,70.4,0
2020-07-26,MO,1218,10787,0.11291369240752758,6137428,77.7,70.4,0
2020-07-27,MO,1123,23261,0.0482782339538283,6137428,77.7,70.4,0
2020-07-28,MO,1773,16643,0.10653127440966173,6137428,77.7,70.4,0
2020-07-29,MO,1927,9779,0.19705491359034666,6137428,77.7,70.4,0
2020-07-30,MO,2084,21248,0.09807981927710843,6137428,77.7,70.4,0
2020-07-31,MO,1489,18007,0.08269006497473205,6137428,77.7,70.4,0
2020-08-01,MO,935,15265,0.06125122830003275,6137428,77.7,70.4,0
2020-08-02,MO,582,9334,0.06235268909363618,6137428,77.7,70.4,0
2020-08-03,MO,1047,15723,0.0665903453539401,6137428,77.7,70.4,0
2020-08-04,MO,1193,10910,0.10934922089825848,6137428,77.7,70.4,0
2020-08-05,MO,1241,10940,0.11343692870201096,6137428,77.7,70.4,0
2020-08-06,MO,1062,10268,0.10342812621737436,6137428,77.7,70.4,0
2020-08-07,MO,996,28486,0.034964543986519686,6137428,77.7,70.4,0
2020-08-10,MO,2575,32351,0.07959568483199901,6137428,77.7,70.4,0
2020-08-11,MO,981,17842,0.054982625266225764,6137428,77.7,70.4,0
2020-08-12,MO,1595,10898,0.14635712974857773,6137428,77.7,70.4,0
2020-08-13,MO,1267,16753,0.07562824568733957,6137428,77.7,70.4,0
2020-08-14,MO,1473,19509,0.07550361371674613,6137428,77.7,70.4,0
2020-08-15,MO,1127,12613,0.089352255609292,6137428,77.7,70.4,0
2020-08-16,MO,1078,12544,0.0859375,6137428,77.7,70.4,0
2020-08-17,MO,1148,19763,0.0580883469108941,6137428,77.7,70.4,0
2020-08-18,MO,794,11747,0.06759172554694816,6137428,77.7,70.4,0
2020-08-19,MO,1258,7807,0.16113744075829384,6137428,77.7,70.4,0
2020-08-20,MO,1058,14215,0.07442842068237777,6137428,77.7,70.4,0
2020-08-21,MO,1231,12876,0.09560422491456974,6137428,77.7,70.4,0
2020-08-22,MO,1293,11007,0.11747070046334153,6137428,77.7,70.4,0
2020-08-23,MO,818,21555,0.03794943168638367,6137428,77.7,70.4,0
2020-08-25,MO,692,9015,0.07676095396561287,6137428,77.7,70.4,0
2020-08-26,MO,1426,6568,0.2171132764920828,6137428,77.7,70.4,0
2020-08-27,MO,1512,13011,0.11620936130966104,6137428,77.7,70.4,0
2020-08-28,MO,1418,15535,0.09127775989700676,6137428,77.7,70.4,0
2020-08-29,MO,1198,13274,0.09025161970769928,6137428,77.7,70.4,0
2020-08-30,MO,1465,11197,0.13083861748682682,6137428,77.7,70.4,0
2020-08-31,MO,1042,11071,0.09411977237828564,6137428,77.7,70.4,0
2020-09-01,MO,1058,10904,0.09702861335289804,6137428,77.7,70.4,0
2020-09-02,MO,1458,5992,0.24332443257676906,6137428,77.7,70.4,0
2020-09-03,MO,1397,12226,0.11426468182561755,6137428,77.7,70.4,0
2020-09-04,MO,1605,16422,0.09773474607234198,6137428,77.7,70.4,0
2020-09-05,MO,1987,20791,0.09557019864364387,6137428,77.7,70.4,0
2020-09-06,MO,1232,8123,0.15166810291764127,6137428,77.7,70.4,0
2020-09-07,MO,906,10058,0.09007755020878902,6137428,77.7,70.4,0
2020-09-08,MO,773,8636,0.08950903195924037,6137428,77.7,70.4,0
2020-09-09,MO,1362,12678,0.10743019403691434,6137428,77.7,70.4,0
2020-09-10,MO,1116,19498,0.057236639655349274,6137428,77.7,70.4,0
2020-09-11,MO,1569,18275,0.08585499316005472,6137428,77.7,70.4,0
2020-09-12,MO,1974,19114,0.1032750863241603,6137428,77.7,70.4,0
2020-09-13,MO,1613,18739,0.08607716527029191,6137428,77.7,70.4,0
2020-09-14,MO,1332,19730,0.0675114039533705,6137428,77.7,70.4,0
2020-09-15,MO,1317,15029,0.08763058087697119,6137428,77.7,70.4,0
2020-09-16,MO,1191,9092,0.13099428068631766,6137428,77.7,70.4,0
2020-09-17,MO,1747,18798,0.09293541866155974,6137428,77.7,70.4,0
2020-09-18,MO,1795,16393,0.109497956444824,6137428,77.7,70.4,0
2020-09-19,MO,1387,16377,0.08469194602185992,6137428,77.7,70.4,0
2020-09-20,MO,1328,12982,0.10229548605761823,6137428,77.7,70.4,0
2020-09-21,MO,1463,8991,0.16271827382938495,6137428,77.7,70.4,0
2020-09-22,MO,1059,35348,0.029959262193051936,6137428,77.7,70.4,0
2020-09-23,MO,1580,5540,0.2851985559566787,6137428,77.7,70.4,0
2020-09-24,MO,1365,15489,0.08812705791206663,6137428,77.7,70.4,0
2020-09-25,MO,1987,18080,0.1099004424778761,6137428,77.7,70.4,0
2020-09-26,MO,1716,20077,0.08547093689296209,6137428,77.7,70.4,0
2020-09-27,MO,1392,11810,0.11786621507197292,6137428,77.7,70.4,0
2020-09-28,MO,1280,113818,0.011246024354671494,6137428,77.7,70.4,0
2020-09-29,MO,76,13062,0.005818404532230899,6137428,77.7,70.4,0
2020-09-30,MO,1351,21170,0.06381672177609825,6137428,77.7,70.4,0
2020-10-01,MO,1799,8617,0.20877335499593827,6137428,77.7,70.4,0
2020-10-02,MO,1485,19692,0.07541133455210237,6137428,77.7,70.4,0
2020-10-03,MO,1708,22500,0.07591111111111111,6137428,77.7,70.4,0
2020-10-04,MO,1326,18569,0.07140933814421886,6137428,77.7,70.4,0
2020-10-05,MO,987,13339,0.07399355274008547,6137428,77.7,70.4,0
2020-10-06,MO,1165,16518,0.07052911974815353,6137428,77.7,70.4,0
2020-10-07,MO,1068,11857,0.09007337437800456,6137428,77.7,70.4,0
2020-10-08,MO,1505,20929,0.07190979024320321,6137428,77.7,70.4,0
